Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
NDPlow,0,,,contam_agua,2039,,,,,,,,,,,,,,,,,,,,,,2.59973,,,,,,,,,,
NDPlow,0,,,contam_agua,2040,,,,,,,,,,,,,,,,,,,,,,2.53441,,,,,,,,,,
NDPlow,0,,,contam_agua,2041,,,,,,,,,,,,,,,,,,,,,,2.45718,,,,,,,,,,
NDPlow,0,,,contam_agua,2042,,,,,,,,,,,,,,,,,,,,,,2.36678,,,,,,,,,,
NDPlow,0,,,contam_agua,2043,,,,,,,,,,,,,,,,,,,,,,2.26174,,,,,,,,,,
NDPlow,0,,,contam_agua,2044,,,,,,,,,,,,,,,,,,,,,,2.14035,,,,,,,,,,
NDPlow,0,,,contam_agua,2045,,,,,,,,,,,,,,,,,,,,,,2.00055,,,,,,,,,,
NDPlow,0,,,contam_agua,2046,,,,,,,,,,,,,,,,,,,,,,1.83991,,,,,,,,,,
NDPlow,0,,,contam_agua,2047,,,,,,,,,,,,,,,,,,,,,,1.65548,,,,,,,,,,
NDPlow,0,,,contam_agua,2048,,,,,,,,,,,,,,,,,,,,,,1.44366,,,,,,,,,,
NDPlow,0,,,contam_agua,2049,,,,,,,,,,,,,,,,,,,,,,1.20001,,,,,,,,,,
NDPlow,0,,,contam_agua,2050,,,,,,,,,,,,,,,,,,,,,,0.918993,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2018,,,,,,,,,,,,,,,,,,,,,,2.25469,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2019,,,,,,,,,,,,,,,,,,,,,,2.3375,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2020,,,,,,,,,,,,,,,,,,,,,,2.42032,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2021,,,,,,,,,,,,,,,,,,,,,,2.50313,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2022,,,,,,,,,,,,,,,,,,,,,,2.58594,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2023,,,,,,,,,,,,,,,,,,,,,,2.68421,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2024,,,,,,,,,,,,,,,,,,,,,,2.78621,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2025,,,,,,,,,,,,,,,,,,,,,,2.89209,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2026,,,,,,,,,,,,,,,,,,,,,,3.00198,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2027,,,,,,,,,,,,,,,,,,,,,,2.92543,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2028,,,,,,,,,,,,,,,,,,,,,,2.86178,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2029,,,,,,,,,,,,,,,,,,,,,,2.81519,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2030,,,,,,,,,,,,,,,,,,,,,,2.79223,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2031,,,,,,,,,,,,,,,,,,,,,,2.79848,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2032,,,,,,,,,,,,,,,,,,,,,,2.79897,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2033,,,,,,,,,,,,,,,,,,,,,,2.79328,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2034,,,,,,,,,,,,,,,,,,,,,,2.78095,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2035,,,,,,,,,,,,,,,,,,,,,,2.76149,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2036,,,,,,,,,,,,,,,,,,,,,,2.73432,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2037,,,,,,,,,,,,,,,,,,,,,,2.6988,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2038,,,,,,,,,,,,,,,,,,,,,,2.65421,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2039,,,,,,,,,,,,,,,,,,,,,,2.59973,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2040,,,,,,,,,,,,,,,,,,,,,,2.53441,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2041,,,,,,,,,,,,,,,,,,,,,,2.45718,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2042,,,,,,,,,,,,,,,,,,,,,,2.36678,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2043,,,,,,,,,,,,,,,,,,,,,,2.26174,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2044,,,,,,,,,,,,,,,,,,,,,,2.14035,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2045,,,,,,,,,,,,,,,,,,,,,,2.00055,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2046,,,,,,,,,,,,,,,,,,,,,,1.83991,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2047,,,,,,,,,,,,,,,,,,,,,,1.65548,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2048,,,,,,,,,,,,,,,,,,,,,,1.44366,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2049,,,,,,,,,,,,,,,,,,,,,,1.20001,,,,,,,,,,
NDPlow,0,,,turismo_residuos,2050,,,,,,,,,,,,,,,,,,,,,,0.918993,,,,,,,,,,
NDPlow,0,,INORG_RCY_OS,RM,2018,,,,,,,,,,,,,,,,,,0.133871,-7.49677,,,,,,,,-12.8481,,,,,-0.00012274078735698775
NDPlow,0,,INORG_RCY_OS,RM,2019,,,,,,,,,,,,,,,,,,0.144152,-8.07253,,,,,,,,-12.8101,,,,,-0.00012919590601540465
NDPlow,0,,INORG_RCY_OS,RM,2020,,,,,,,,,,,,,,,,,,0.154434,-8.64828,,,,,,,,-12.7072,,,,,-0.00014432787557260804
NDPlow,0,,INORG_RCY_OS,RM,2021,,,,,,,,,,,,,,,,,,0.164715,-9.22404,,,,,,,,-12.5492,,,,,-0.0001481583412468898
NDPlow,0,,INORG_RCY_OS,RM,2022,,,,,,,,,,,,,,,,,,0.174996,-9.7998,,,,,,,,-12.3449,,,,,-0.00015179007848993307
NDPlow,0,,INORG_RCY_OS,RM,2023,,,,,,,,,,,,,,,,,,0.181646,-10.1722,,,,,,,,-11.8649,,,,,-0.00015296914484437638
NDPlow,0,,INORG_RCY_OS,RM,2024,,,,,,,,,,,,,,,,,,0.188549,-10.5587,,,,,,,,-11.4034,,,,,-0.0001541566181489047
NDPlow,0,,INORG_RCY_OS,RM,2025,,,,,,,,,,,,,,,,,,0.195714,-10.96,,,,,,,,-10.96,,,,,-0.00015535493483099204
NDPlow,0,,INORG_RCY_OS,RM,2026,,,,,,,,,,,,,,,,,,0.203151,-11.3764,,,,,,,,-10.5337,,,,,-0.00015656047415237207
NDPlow,0,,INORG_RCY_OS,RM,2027,,,,,,,,,,,,,,,,,,0.284703,-15.9434,,,,,,,,-13.6689,,,,,-0.00021302029986800544
NDPlow,0,,INORG_RCY_OS,RM,2028,,,,,,,,,,,,,,,,,,0.363315,-20.3456,,,,,,,,-16.151,,,,,-0.000263920622417487
NDPlow,0,,INORG_RCY_OS,RM,2029,,,,,,,,,,,,,,,,,,0.438905,-24.5787,,,,,,,,-18.0661,,,,,-0.0003095455100052018
NDPlow,0,,INORG_RCY_OS,RM,2030,,,,,,,,,,,,,,,,,,0.51139,-28.6379,,,,,,,,-19.4905,,,,,-0.0003501624269659473
NDPlow,0,,INORG_RCY_OS,RM,2031,,,,,,,,,,,,,,,,,,0.544284,-30.4799,,,,,,,,-19.2075,,,,,-0.000361830096957853
NDPlow,0,,INORG_RCY_OS,RM,2032,,,,,,,,,,,,,,,,,,0.578371,-32.3888,,,,,,,,-18.8986,,,,,-0.00037329208691465554
NDPlow,0,,INORG_RCY_OS,RM,2033,,,,,,,,,,,,,,,,,,0.613663,-34.3651,,,,,,,,-18.5664,,,,,-0.00038453361727914896
NDPlow,0,,INORG_RCY_OS,RM,2034,,,,,,,,,,,,,,,,,,0.650175,-36.4098,,,,,,,,-18.214,,,,,-0.0003955467039901414
NDPlow,0,,INORG_RCY_OS,RM,2035,,,,,,,,,,,,,,,,,,0.68792,-38.5235,,,,,,,,-17.8438,,,,,-0.0004063198031332387
NDPlow,0,,INORG_RCY_OS,RM,2036,,,,,,,,,,,,,,,,,,0.726912,-40.7071,,,,,,,,-17.4586,,,,,-0.0004168455708254503
NDPlow,0,,INORG_RCY_OS,RM,2037,,,,,,,,,,,,,,,,,,0.767163,-42.9611,,,,,,,,-17.0604,,,,,-0.000427113398356601
NDPlow,0,,INORG_RCY_OS,RM,2038,,,,,,,,,,,,,,,,,,0.808686,-45.2864,,,,,,,,-16.6517,,,,,-0.0004371176833948285
NDPlow,0,,INORG_RCY_OS,RM,2039,,,,,,,,,,,,,,,,,,0.851495,-47.6837,,,,,,,,-16.2344,,,,,-0.00044685158225976293
NDPlow,0,,INORG_RCY_OS,RM,2040,,,,,,,,,,,,,,,,,,0.895602,-50.1537,,,,,,,,-15.8105,,,,,-0.00045630907521209026
NDPlow,0,,INORG_RCY_OS,RM,2041,,,,,,,,,,,,,,,,,,0.94102,-52.6971,,,,,,,,-15.3818,,,,,-0.0004654849239526828
NDPlow,0,,INORG_RCY_OS,RM,2042,,,,,,,,,,,,,,,,,,0.987761,-55.3146,,,,,,,,-14.9498,,,,,-0.0004743746307454746
NDPlow,0,,INORG_RCY_OS,RM,2043,,,,,,,,,,,,,,,,,,1.03584,-58.0069,,,,,,,,-14.5162,,,,,-0.00048297439911472787
NDPlow,0,,INORG_RCY_OS,RM,2044,,,,,,,,,,,,,,,,,,1.08526,-60.7747,,,,,,,,-14.0822,,,,,-0.0004912810960684314
NDPlow,0,,INORG_RCY_OS,RM,2045,,,,,,,,,,,,,,,,,,1.13605,-63.6187,,,,,,,,-13.6493,,,,,-0.0004992922158006557
NDPlow,0,,INORG_RCY_OS,RM,2046,,,,,,,,,,,,,,,,,,1.1882,-66.5395,,,,,,,,-13.2185,,,,,-0.0005070050828657059
NDPlow,0,,INORG_RCY_OS,RM,2047,,,,,,,,,,,,,,,,,,1.24175,-69.5378,,,,,,,,-12.7908,,,,,-0.0005144184092024306
NDPlow,0,,INORG_RCY_OS,RM,2048,,,,,,,,,,,,,,,,,,1.29668,-72.6142,,,,,,,,-12.3673,,,,,-0.0005215307113611928
NDPlow,0,,INORG_RCY_OS,RM,2049,,,,,,,,,,,,,,,,,,1.35303,-75.7696,,,,,,,,-11.9488,,,,,-0.0005283431736646476
NDPlow,0,,INORG_RCY_OS,RM,2050,,,,,,,,,,,,,,,,,,1.41079,-79.0044,,,,,,,,-11.5361,,,,,-0.0005348538921349209
NDPlow,0,,COMPOST,CO2e,2018,,,,,,,,,,,,,,,,,,0.0854578,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2019,,,,,,,,,,,,,,,,,,0.092021,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2020,,,,,,,,,,,,,,,,,,0.0985842,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2021,,,,,,,,,,,,,,,,,,0.105147,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2022,,,,,,,,,,,,,,,,,,0.111711,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2023,,,,,,,,,,,,,,,,,,0.115956,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2024,,,,,,,,,,,,,,,,,,0.120362,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2025,,,,,,,,,,,,,,,,,,0.124936,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2026,,,,,,,,,,,,,,,,,,0.129683,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2027,,,,,,,,,,,,,,,,,,0.223824,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2028,,,,,,,,,,,,,,,,,,0.314657,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2029,,,,,,,,,,,,,,,,,,0.402095,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2030,,,,,,,,,,,,,,,,,,0.486041,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2031,,,,,,,,,,,,,,,,,,0.509202,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2032,,,,,,,,,,,,,,,,,,0.533008,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2033,,,,,,,,,,,,,,,,,,0.557465,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2034,,,,,,,,,,,,,,,,,,0.58258,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2035,,,,,,,,,,,,,,,,,,0.608356,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2036,,,,,,,,,,,,,,,,,,0.634801,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2037,,,,,,,,,,,,,,,,,,0.66192,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2038,,,,,,,,,,,,,,,,,,0.689719,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2039,,,,,,,,,,,,,,,,,,0.718203,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2040,,,,,,,,,,,,,,,,,,0.747377,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2041,,,,,,,,,,,,,,,,,,0.777247,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2042,,,,,,,,,,,,,,,,,,0.807819,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2043,,,,,,,,,,,,,,,,,,0.839097,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2044,,,,,,,,,,,,,,,,,,0.871088,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2045,,,,,,,,,,,,,,,,,,0.903796,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2046,,,,,,,,,,,,,,,,,,0.937227,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2047,,,,,,,,,,,,,,,,,,0.971386,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2048,,,,,,,,,,,,,,,,,,1.00628,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2049,,,,,,,,,,,,,,,,,,1.04191,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,CO2e,2050,,,,,,,,,,,,,,,,,,1.07828,,,,,,,,,,,,,,
NDPlow,0,,COMPOST,FERT_ORG,2018,,,,,,,,,,,,,,,,,,0.133871,-7.82342,,,,,,,,-13.408,,,,,-0.0001280888610193997
NDPlow,0,,COMPOST,FERT_ORG,2019,,,,,,,,,,,,,,,,,,0.144152,-8.42426,,,,,,,,-13.3682,,,,,-0.00013482512957020077
NDPlow,0,,COMPOST,FERT_ORG,2020,,,,,,,,,,,,,,,,,,0.154434,-9.0251,,,,,,,,-13.2608,,,,,-0.0001506164821016832
NDPlow,0,,COMPOST,FERT_ORG,2021,,,,,,,,,,,,,,,,,,0.164715,-9.62595,,,,,,,,-13.096,,,,,-0.00015461389856565006
NDPlow,0,,COMPOST,FERT_ORG,2022,,,,,,,,,,,,,,,,,,0.174996,-10.2268,,,,,,,,-12.8828,,,,,-0.00015840392402914833
NDPlow,0,,COMPOST,FERT_ORG,2023,,,,,,,,,,,,,,,,,,0.181646,-10.6154,,,,,,,,-12.3818,,,,,-0.0001596339690707018
NDPlow,0,,COMPOST,FERT_ORG,2024,,,,,,,,,,,,,,,,,,0.188549,-11.0188,,,,,,,,-11.9003,,,,,-0.00016087406063806635
NDPlow,0,,COMPOST,FERT_ORG,2025,,,,,,,,,,,,,,,,,,0.195714,-11.4375,,,,,,,,-11.4375,,,,,-0.00016212336378918532
NDPlow,0,,COMPOST,FERT_ORG,2026,,,,,,,,,,,,,,,,,,0.203151,-11.8721,,,,,,,,-10.9927,,,,,-0.00016338223033511272
NDPlow,0,,COMPOST,FERT_ORG,2027,,,,,,,,,,,,,,,,,,0.350624,-20.4905,,,,,,,,-17.5673,,,,,-0.000273774254829294
NDPlow,0,,COMPOST,FERT_ORG,2028,,,,,,,,,,,,,,,,,,0.492916,-28.806,,,,,,,,-22.8671,,,,,-0.00037366789130613653
NDPlow,0,,COMPOST,FERT_ORG,2029,,,,,,,,,,,,,,,,,,0.629887,-36.8106,,,,,,,,-27.0569,,,,,-0.0004635947365237983
NDPlow,0,,COMPOST,FERT_ORG,2030,,,,,,,,,,,,,,,,,,0.761391,-44.4957,,,,,,,,-30.283,,,,,-0.0005440595260668101
NDPlow,0,,COMPOST,FERT_ORG,2031,,,,,,,,,,,,,,,,,,0.797673,-46.616,,,,,,,,-29.376,,,,,-0.000553383436290384
NDPlow,0,,COMPOST,FERT_ORG,2032,,,,,,,,,,,,,,,,,,0.834966,-48.7954,,,,,,,,-28.4716,,,,,-0.0005623838085336716
NDPlow,0,,COMPOST,FERT_ORG,2033,,,,,,,,,,,,,,,,,,0.873278,-51.0344,,,,,,,,-27.5723,,,,,-0.0005710573354266684
NDPlow,0,,COMPOST,FERT_ORG,2034,,,,,,,,,,,,,,,,,,0.91262,-53.3335,,,,,,,,-26.68,,,,,-0.0005794014286609157
NDPlow,0,,COMPOST,FERT_ORG,2035,,,,,,,,,,,,,,,,,,0.953,-55.6933,,,,,,,,-25.7968,,,,,-0.0005874152320490195
NDPlow,0,,COMPOST,FERT_ORG,2036,,,,,,,,,,,,,,,,,,0.994426,-58.1143,,,,,,,,-24.9242,,,,,-0.0005950973799809238
NDPlow,0,,COMPOST,FERT_ORG,2037,,,,,,,,,,,,,,,,,,1.03691,-60.5969,,,,,,,,-24.0639,,,,,-0.0006024461172752819
NDPlow,0,,COMPOST,FERT_ORG,2038,,,,,,,,,,,,,,,,,,1.08046,-63.1418,,,,,,,,-23.2171,,,,,-0.0006094632680314528
NDPlow,0,,COMPOST,FERT_ORG,2039,,,,,,,,,,,,,,,,,,1.12508,-65.7494,,,,,,,,-22.3851,,,,,-0.0006161481475353223
NDPlow,0,,COMPOST,FERT_ORG,2040,,,,,,,,,,,,,,,,,,1.17078,-68.4202,,,,,,,,-21.5689,,,,,-0.0006225015938570086
NDPlow,0,,COMPOST,FERT_ORG,2041,,,,,,,,,,,,,,,,,,1.21757,-71.1548,,,,,,,,-20.7694,,,,,-0.0006285257949084173
NDPlow,0,,COMPOST,FERT_ORG,2042,,,,,,,,,,,,,,,,,,1.26546,-73.9535,,,,,,,,-19.9873,,,,,-0.0006342206986010106
NDPlow,0,,COMPOST,FERT_ORG,2043,,,,,,,,,,,,,,,,,,1.31446,-76.817,,,,,,,,-19.2234,,,,,-0.0006395901938699714
NDPlow,0,,COMPOST,FERT_ORG,2044,,,,,,,,,,,,,,,,,,1.36457,-79.7457,,,,,,,,-18.478,,,,,-0.0006446359242043862
NDPlow,0,,COMPOST,FERT_ORG,2045,,,,,,,,,,,,,,,,,,1.41581,-82.74,,,,,,,,-17.7517,,,,,-0.0006493599827620849
NDPlow,0,,COMPOST,FERT_ORG,2046,,,,,,,,,,,,,,,,,,1.46818,-85.8005,,,,,,,,-17.0448,,,,,-0.0006537664036011541
NDPlow,0,,COMPOST,FERT_ORG,2047,,,,,,,,,,,,,,,,,,1.52169,-88.9277,,,,,,,,-16.3574,,,,,-0.000657858689346384
NDPlow,0,,COMPOST,FERT_ORG,2048,,,,,,,,,,,,,,,,,,1.57635,-92.1219,,,,,,,,-15.6898,,,,,-0.0006616391840569017
NDPlow,0,,COMPOST,FERT_ORG,2049,,,,,,,,,,,,,,,,,,1.63217,-95.3838,,,,,,,,-15.042,,,,,-0.0006651134440223257
NDPlow,0,,COMPOST,FERT_ORG,2050,,,,,,,,,,,,,,,,,,1.68915,-98.7137,,,,,,,,-14.414,,,,,-0.0006682843822880618
NDPlow,0,,LANDFILL,CO2e,2027,,,,,,,,,,,,,,,,,,0.00685535,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2028,,,,,,,,,,,,,,,,,,0.0134777,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2029,,,,,,,,,,,,,,,,,,0.019861,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2030,,,,,,,,,,,,,,,,,,0.0259986,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2031,,,,,,,,,,,,,,,,,,0.0334969,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2032,,,,,,,,,,,,,,,,,,0.0414068,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2033,,,,,,,,,,,,,,,,,,0.049734,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2034,,,,,,,,,,,,,,,,,,0.0584844,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2035,,,,,,,,,,,,,,,,,,0.0676637,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2036,,,,,,,,,,,,,,,,,,0.0772775,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2037,,,,,,,,,,,,,,,,,,0.0873316,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2038,,,,,,,,,,,,,,,,,,0.0978313,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2039,,,,,,,,,,,,,,,,,,0.108782,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2040,,,,,,,,,,,,,,,,,,0.12019,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2041,,,,,,,,,,,,,,,,,,0.132059,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2042,,,,,,,,,,,,,,,,,,0.144396,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2043,,,,,,,,,,,,,,,,,,0.157205,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2044,,,,,,,,,,,,,,,,,,0.170491,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2045,,,,,,,,,,,,,,,,,,0.184261,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2046,,,,,,,,,,,,,,,,,,0.198518,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2047,,,,,,,,,,,,,,,,,,0.213268,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2048,,,,,,,,,,,,,,,,,,0.228516,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2049,,,,,,,,,,,,,,,,,,0.244267,,,,,,,,,,,,,,
NDPlow,0,,LANDFILL,CO2e,2050,,,,,,,,,,,,,,,,,,0.260525,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2018,,,,,,,,,,,,,,,,,,0.751304,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2019,,,,,,,,,,,,,,,,,,0.7789,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2020,,,,,,,,,,,,,,,,,,0.806495,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2021,,,,,,,,,,,,,,,,,,0.83409,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2022,,,,,,,,,,,,,,,,,,0.861685,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2023,,,,,,,,,,,,,,,,,,0.894429,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2024,,,,,,,,,,,,,,,,,,0.928418,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2025,,,,,,,,,,,,,,,,,,0.963697,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2026,,,,,,,,,,,,,,,,,,1.00032,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2027,,,,,,,,,,,,,,,,,,0.990995,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2028,,,,,,,,,,,,,,,,,,0.98732,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2029,,,,,,,,,,,,,,,,,,0.991278,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2030,,,,,,,,,,,,,,,,,,1.00602,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2031,,,,,,,,,,,,,,,,,,1.0024,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2032,,,,,,,,,,,,,,,,,,0.996127,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2033,,,,,,,,,,,,,,,,,,0.987011,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2034,,,,,,,,,,,,,,,,,,0.974835,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2035,,,,,,,,,,,,,,,,,,0.959357,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2036,,,,,,,,,,,,,,,,,,0.94031,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2037,,,,,,,,,,,,,,,,,,0.917388,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2038,,,,,,,,,,,,,,,,,,0.890248,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2039,,,,,,,,,,,,,,,,,,0.858499,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2040,,,,,,,,,,,,,,,,,,0.821693,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2041,,,,,,,,,,,,,,,,,,0.779313,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2042,,,,,,,,,,,,,,,,,,0.730758,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2043,,,,,,,,,,,,,,,,,,0.675328,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2044,,,,,,,,,,,,,,,,,,0.612197,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2045,,,,,,,,,,,,,,,,,,0.540387,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2046,,,,,,,,,,,,,,,,,,0.458726,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2047,,,,,,,,,,,,,,,,,,0.365799,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2048,,,,,,,,,,,,,,,,,,0.259877,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,CO2e,2049,,,,,,,,,,,,,,,,,,0.138832,,,,,,,,,,,,,,
NDPlow,0,,NO_CONTR_OD,salud_residuos,2018,,,,,,,,,,,,,,,,,,1.87301,236.234,,,,,,,,404.8636,,,,,0.0038677386608486916
NDPlow,0,,NO_CONTR_OD,salud_residuos,2019,,,,,,,,,,,,,,,,,,1.94181,238.933,,,,,,,,379.1566,,,,,0.0038239765491089755
