Run.ID,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
NDP,,,plantacion_forestal_conifero,,,,2048,,,,,0.144529,0.144529,0.14017,0.14017,0.14017,0.14017,,,,,,,,,,,,,,,,,,,,,5.29031,,,,,,,,,210.41,5.29031,,
NDP,,,plantacion_forestal_conifero,,,,2049,,,,,0.144529,0.144529,0.144529,0.144529,0.144529,0.144529,,,,,,,,,,,,,,,,,,,,,5.19768,,,,,,,,,231.533,5.19768,,
NDP,,,plantacion_forestal_conifero,,,,2050,,,,0.00449455,0.149023,0.149023,0.149023,0.149023,0.149023,0.149023,,,,,,,,,,,,,,,,,,,,,5.10438,,,,,,,,,254.662,5.10438,,
NDP,,,plantacion_forestal_latifoleado,,,,2016,,,,0.026653,0.026653,0.026653,0.026653,0.026653,0.026653,0.026653,,,,,,,,,,,,,,,,,,,,,2.119,,,,,,,,,2.24254,2.119,,
NDP,,,plantacion_forestal_latifoleado,,,,2017,,,,0.0439335,0.0705864,0.0705864,0.0275245,0.0275245,0.0275245,0.0275245,,,,,,,,,,,,,,,,,,,,,3.50856,,,,,,,,,4.15868,3.50856,,
NDP,,,plantacion_forestal_latifoleado,,,,2018,,,,,0.0705864,0.0705864,0.028396,0.028396,0.028396,0.028396,,,,,,,,,,,,,,,,,,,,,3.4257,,,,,,,,,4.54773,3.4257,,
NDP,,,plantacion_forestal_latifoleado,,,,2019,,,,,0.0705864,0.0705864,0.0292675,0.0292675,0.0292675,0.0292675,,,,,,,,,,,,,,,,,,,,,1.43135,,,,,,,,,2.12818,1.43135,,
NDP,,,plantacion_forestal_latifoleado,,,,2020,,,,,0.0705864,0.0705864,0.030139,0.030139,0.030139,0.030139,,,,,,,,,,,,,,,,,,,,,2.13331,,,,,,,,,3.55251,2.13331,,
NDP,,,plantacion_forestal_latifoleado,,,,2021,,,,,0.0705864,0.0705864,0.0308151,0.0308151,0.0308151,0.0308151,,,,,,,,,,,,,,,,,,,,,0.675139,,,,,,,,,1.25919,0.675139,,
NDP,,,plantacion_forestal_latifoleado,,,,2022,,,,,0.0705864,0.0705864,0.0314889,0.0314889,0.0314889,0.0314889,,,,,,,,,,,,,,,,,,,,,1.80227,,,,,,,,,3.76476,1.80227,,
NDP,,,plantacion_forestal_latifoleado,,,,2023,,,,,0.0705864,0.0705864,0.0321596,0.0321596,0.0321596,0.0321596,,,,,,,,,,,,,,,,,,,,,0.976552,,,,,,,,,2.28471,0.976552,,
NDP,,,plantacion_forestal_latifoleado,,,,2024,,,,,0.0705864,0.0705864,0.0328263,0.0328263,0.0328263,0.0328263,,,,,,,,,,,,,,,,,,,,,0.917041,,,,,,,,,2.40293,0.917041,,
NDP,,,plantacion_forestal_latifoleado,,,,2025,,,,,0.0705864,0.0705864,0.0338472,0.0338472,0.0338472,0.0338472,,,,,,,,,,,,,,,,,,,,,0.870002,,,,,,,,,2.55324,0.870002,,
NDP,,,plantacion_forestal_latifoleado,,,,2026,,,,,0.0705864,0.0705864,0.0348998,0.0348998,0.0348998,0.0348998,,,,,,,,,,,,,,,,,,,,,1.16966,,,,,,,,,3.84458,1.16966,,
NDP,,,plantacion_forestal_latifoleado,,,,2027,,,,,0.0705864,0.0705864,0.0359851,0.0359851,0.0359851,0.0359851,,,,,,,,,,,,,,,,,,,,,1.43185,,,,,,,,,5.27116,1.43185,,
NDP,,,plantacion_forestal_latifoleado,,,,2028,,,,,0.0705864,0.0705864,0.0371041,0.0371041,0.0371041,0.0371041,,,,,,,,,,,,,,,,,,,,,1.66029,,,,,,,,,6.84555,1.66029,,
NDP,,,plantacion_forestal_latifoleado,,,,2029,,,,,0.0705864,0.0705864,0.038258,0.038258,0.038258,0.038258,,,,,,,,,,,,,,,,,,,,,1.85829,,,,,,,,,8.58138,1.85829,,
NDP,,,plantacion_forestal_latifoleado,,,,2030,,,,,0.0705864,0.0705864,0.0394478,0.0394478,0.0394478,0.0394478,,,,,,,,,,,,,,,,,,,,,2.02888,,,,,,,,,10.4934,2.02888,,
NDP,,,plantacion_forestal_latifoleado,,,,2031,,,,,0.0705864,0.0705864,0.0406745,0.0406745,0.0406745,0.0406745,,,,,,,,,,,,,,,,,,,,,2.17476,,,,,,,,,12.5977,2.17476,,
NDP,,,plantacion_forestal_latifoleado,,,,2032,,,,,0.0705864,0.0705864,0.0419394,0.0419394,0.0419394,0.0419394,,,,,,,,,,,,,,,,,,,,,2.29839,,,,,,,,,14.9115,2.29839,,
NDP,,,plantacion_forestal_latifoleado,,,,2033,,,,,0.0705864,0.0705864,0.0432436,0.0432436,0.0432436,0.0432436,,,,,,,,,,,,,,,,,,,,,2.40199,,,,,,,,,17.4537,2.40199,,
NDP,,,plantacion_forestal_latifoleado,,,,2034,,,,,0.0705864,0.0705864,0.0445884,0.0445884,0.0445884,0.0445884,,,,,,,,,,,,,,,,,,,,,2.48756,,,,,,,,,20.2445,2.48756,,
NDP,,,plantacion_forestal_latifoleado,,,,2035,,,,,0.0705864,0.0705864,0.045975,0.045975,0.045975,0.045975,,,,,,,,,,,,,,,,,,,,,2.55693,,,,,,,,,23.3061,2.55693,,
NDP,,,plantacion_forestal_latifoleado,,,,2036,,,,,0.0705864,0.0705864,0.0474048,0.0474048,0.0474048,0.0474048,,,,,,,,,,,,,,,,,,,,,2.65868,,,,,,,,,27.1416,2.65868,,
NDP,,,plantacion_forestal_latifoleado,,,,2037,,,,,0.0705864,0.0705864,0.0488789,0.0488789,0.0488789,0.0488789,,,,,,,,,,,,,,,,,,,,,2.81756,,,,,,,,,32.2152,2.81756,,
NDP,,,plantacion_forestal_latifoleado,,,,2038,,,,,0.0705864,0.0705864,0.050399,0.050399,0.050399,0.050399,,,,,,,,,,,,,,,,,,,,,2.88545,,,,,,,,,36.9503,2.88545,,
NDP,,,plantacion_forestal_latifoleado,,,,2039,,,,,0.0705864,0.0705864,0.0519663,0.0519663,0.0519663,0.0519663,,,,,,,,,,,,,,,,,,,,,2.80813,,,,,,,,,40.2755,2.80813,,
NDP,,,plantacion_forestal_latifoleado,,,,2040,,,,,0.0705864,0.0705864,0.0535823,0.0535823,0.0535823,0.0535823,,,,,,,,,,,,,,,,,,,,,2.89349,,,,,,,,,46.4797,2.89349,,
NDP,,,plantacion_forestal_latifoleado,,,,2041,,,,,0.0705864,0.0705864,0.0552486,0.0552486,0.0552486,0.0552486,,,,,,,,,,,,,,,,,,,,,2.78776,,,,,,,,,50.1551,2.78776,,
NDP,,,plantacion_forestal_latifoleado,,,,2042,,,,,0.0705864,0.0705864,0.0569668,0.0569668,0.0569668,0.0569668,,,,,,,,,,,,,,,,,,,,,2.84341,,,,,,,,,57.295,2.84341,,
NDP,,,plantacion_forestal_latifoleado,,,,2043,,,,,0.0705864,0.0705864,0.0587383,0.0587383,0.0587383,0.0587383,,,,,,,,,,,,,,,,,,,,,2.77872,,,,,,,,,62.7105,2.77872,,
NDP,,,plantacion_forestal_latifoleado,,,,2044,,,,,0.0705864,0.0705864,0.060565,0.060565,0.060565,0.060565,,,,,,,,,,,,,,,,,,,,,2.73892,,,,,,,,,69.2298,2.73892,,
NDP,,,plantacion_forestal_latifoleado,,,,2045,,,,,0.0705864,0.0705864,0.0624484,0.0624484,0.0624484,0.0624484,,,,,,,,,,,,,,,,,,,,,2.71164,,,,,,,,,76.7651,2.71164,,
NDP,,,plantacion_forestal_latifoleado,,,,2046,,,,,0.0705864,0.0705864,0.0643904,0.0643904,0.0643904,0.0643904,,,,,,,,,,,,,,,,,,,,,2.66688,,,,,,,,,84.5578,2.66688,,
NDP,,,plantacion_forestal_latifoleado,,,,2047,,,,,0.0705864,0.0705864,0.0663928,0.0663928,0.0663928,0.0663928,,,,,,,,,,,,,,,,,,,,,2.62567,,,,,,,,,93.2413,2.62567,,
NDP,,,plantacion_forestal_latifoleado,,,,2048,,,,,0.0705864,0.0705864,0.0684575,0.0684575,0.0684575,0.0684575,,,,,,,,,,,,,,,,,,,,,2.58374,,,,,,,,,102.762,2.58374,,
NDP,,,plantacion_forestal_latifoleado,,,,2049,,,,,0.0705864,0.0705864,0.0705864,0.0705864,0.0705864,0.0705864,,,,,,,,,,,,,,,,,,,,,2.5385,,,,,,,,,113.079,2.5385,,
NDP,,,plantacion_forestal_latifoleado,,,,2050,,,,0.0021951,0.0727815,0.0727815,0.0727815,0.0727815,0.0727815,0.0727815,,,,,,,,,,,,,,,,,,,,,2.49293,,,,,,,,,124.375,2.49293,,
NDP,,,Otras_coberturas_pastos,,,,2016,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2017,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2018,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2019,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2020,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2021,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2022,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2023,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2024,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2025,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2026,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2027,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2028,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2029,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2030,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2031,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2032,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2033,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2034,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2035,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2036,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2037,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2038,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2039,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2040,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2041,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2042,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2043,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2044,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2045,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2046,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2047,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2048,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2049,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Otras_coberturas_pastos,,,,2050,,,,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,0.133205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2016,,,,0.0133763,0.0133763,0.0133763,0.0133763,0.0133763,0.0133763,0.0133763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2017,,,,0.013501,0.013501,0.013501,0.013501,0.013501,0.013501,0.013501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2018,,,,0.0136071,0.0136071,0.0136071,0.0136071,0.0136071,0.0136071,0.0136071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2019,,,,0.0136956,0.0136956,0.0136956,0.0136956,0.0136956,0.0136956,0.0136956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2020,,,,0.0137673,0.0137673,0.0137673,0.0137673,0.0137673,0.0137673,0.0137673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2021,,,,0.0142239,0.0142239,0.0142239,0.0142239,0.0142239,0.0142239,0.0142239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2022,,,,0.0141727,0.0141727,0.0141727,0.0141727,0.0141727,0.0141727,0.0141727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2023,,,,0.0140436,0.0140436,0.0140436,0.0140436,0.0140436,0.0140436,0.0140436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2024,,,,0.0139618,0.0139618,0.0139618,0.0139618,0.0139618,0.0139618,0.0139618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2025,,,,0.0138861,0.0138861,0.0138861,0.0138861,0.0138861,0.0138861,0.0138861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2026,,,,0.0138162,0.0138162,0.0138162,0.0138162,0.0138162,0.0138162,0.0138162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2027,,,,0.013752,0.013752,0.013752,0.013752,0.013752,0.013752,0.013752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2028,,,,0.0136932,0.0136932,0.0136932,0.0136932,0.0136932,0.0136932,0.0136932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2029,,,,0.0136396,0.0136396,0.0136396,0.0136396,0.0136396,0.0136396,0.0136396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2030,,,,0.0135909,0.0135909,0.0135909,0.0135909,0.0135909,0.0135909,0.0135909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2031,,,,0.0135469,0.0135469,0.0135469,0.0135469,0.0135469,0.0135469,0.0135469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2032,,,,0.0135073,0.0135073,0.0135073,0.0135073,0.0135073,0.0135073,0.0135073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2033,,,,0.013472,0.013472,0.013472,0.013472,0.013472,0.013472,0.013472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2034,,,,0.0134408,0.0134408,0.0134408,0.0134408,0.0134408,0.0134408,0.0134408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2035,,,,0.0134134,0.0134134,0.0134134,0.0134134,0.0134134,0.0134134,0.0134134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2036,,,,0.0133898,0.0133898,0.0133898,0.0133898,0.0133898,0.0133898,0.0133898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2037,,,,0.0133698,0.0133698,0.0133698,0.0133698,0.0133698,0.0133698,0.0133698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2038,,,,0.0133533,0.0133533,0.0133533,0.0133533,0.0133533,0.0133533,0.0133533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2039,,,,0.0133403,0.0133403,0.0133403,0.0133403,0.0133403,0.0133403,0.0133403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2040,,,,0.0133306,0.0133306,0.0133306,0.0133306,0.0133306,0.0133306,0.0133306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2041,,,,0.0133243,0.0133243,0.0133243,0.0133243,0.0133243,0.0133243,0.0133243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2042,,,,0.0133214,0.0133214,0.0133214,0.0133214,0.0133214,0.0133214,0.0133214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2043,,,,0.0133217,0.0133217,0.0133217,0.0133217,0.0133217,0.0133217,0.0133217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2044,,,,0.0133254,0.0133254,0.0133254,0.0133254,0.0133254,0.0133254,0.0133254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2045,,,,0.0133324,0.0133324,0.0133324,0.0133324,0.0133324,0.0133324,0.0133324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2046,,,,0.0133428,0.0133428,0.0133428,0.0133428,0.0133428,0.0133428,0.0133428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2047,,,,0.0133565,0.0133565,0.0133565,0.0133565,0.0133565,0.0133565,0.0133565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2048,,,,0.0133736,0.0133736,0.0133736,0.0133736,0.0133736,0.0133736,0.0133736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2049,,,,0.013394,0.013394,0.013394,0.013394,0.013394,0.013394,0.013394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Huevos,,,,2050,,,,0.013418,0.013418,0.013418,0.013418,0.013418,0.013418,0.013418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2016,,,,10.6668,10.6668,10.6668,10.6668,10.6668,10.6668,10.6668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2017,,,,10.9079,10.9079,10.9079,10.9079,10.9079,10.9079,10.9079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2018,,,,11.153,11.153,11.153,11.153,11.153,11.153,11.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2019,,,,11.2726,11.2726,11.2726,11.2726,11.2726,11.2726,11.2726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2020,,,,11.4352,11.4352,11.4352,11.4352,11.4352,11.4352,11.4352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2021,,,,11.5173,11.5173,11.5173,11.5173,11.5173,11.5173,11.5173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2022,,,,11.627,11.627,11.627,11.627,11.627,11.627,11.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2023,,,,11.7382,11.7382,11.7382,11.7382,11.7382,11.7382,11.7382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2024,,,,11.8449,11.8449,11.8449,11.8449,11.8449,11.8449,11.8449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2025,,,,11.9419,11.9419,11.9419,11.9419,11.9419,11.9419,11.9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2026,,,,12.0287,12.0287,12.0287,12.0287,12.0287,12.0287,12.0287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2027,,,,12.1054,12.1054,12.1054,12.1054,12.1054,12.1054,12.1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2028,,,,12.1746,12.1746,12.1746,12.1746,12.1746,12.1746,12.1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2029,,,,12.2361,12.2361,12.2361,12.2361,12.2361,12.2361,12.2361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2030,,,,12.2896,12.2896,12.2896,12.2896,12.2896,12.2896,12.2896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2031,,,,12.335,12.335,12.335,12.335,12.335,12.335,12.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2032,,,,12.372,12.372,12.372,12.372,12.372,12.372,12.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2033,,,,12.4005,12.4005,12.4005,12.4005,12.4005,12.4005,12.4005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2034,,,,12.4201,12.4201,12.4201,12.4201,12.4201,12.4201,12.4201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2035,,,,12.4305,12.4305,12.4305,12.4305,12.4305,12.4305,12.4305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2036,,,,12.431,12.431,12.431,12.431,12.431,12.431,12.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2037,,,,12.4214,12.4214,12.4214,12.4214,12.4214,12.4214,12.4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2038,,,,12.4014,12.4014,12.4014,12.4014,12.4014,12.4014,12.4014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2039,,,,12.3704,12.3704,12.3704,12.3704,12.3704,12.3704,12.3704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2040,,,,12.328,12.328,12.328,12.328,12.328,12.328,12.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2041,,,,12.2736,12.2736,12.2736,12.2736,12.2736,12.2736,12.2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2042,,,,12.2066,12.2066,12.2066,12.2066,12.2066,12.2066,12.2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2043,,,,12.1265,12.1265,12.1265,12.1265,12.1265,12.1265,12.1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDP,,,Lena,,,,2044,,,,12.0325,12.0325,12.0325,12.0325,12.0325,12.0325,12.0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
